,curr_term,curr_volume,curr_rank,avg_volume,avg_rank,std_units_delta_volume,median_volume,median_rank,std_volume,std_rank,N,volume_change_pct,rank_change_pct,std_units_delta_rank,report_start,report_end
8045,haikyuu plushie,4525,151496,102.0,613627.6666666666,1276.8101203128574,100,489059,3.4641016151377544,267137.66400927695,3,0.9774585635359117,-3.0504545774585905,-1.7299382637807976,2020-04-18,2020-07-18
8046,hair styling products,25183,60720,2803.6,623306.5,3.8247755110470005,100,755381,5851.166933944792,302337.2030925624,10,0.8886709288011755,-9.265258563899868,-1.8607915077780246,2020-04-18,2020-07-18
8047,headrest hooks for car,226554,15935,15880.461538461539,82976.0,29.53568111153074,13154,86981,7132.848491490906,15532.53675353772,13,0.9299042985846132,-4.207154063382491,-4.31616554744225,2020-04-18,2020-07-18
8048,jeepers creepers 2,10150,100015,3736.153846153846,179761.0,3.022701405019553,3387,174088,2121.8920741543325,44013.15434995921,13,0.6319060250094733,-0.797340398940159,-1.811867410500059,2020-04-18,2020-07-18
8049,jewelry packaging,43667,44352,15460.923076923076,86923.76923076923,4.084369649128908,15154,80516,6905.858026119786,24978.846721288814,13,0.6459357620875472,-0.9598613192363193,-1.7043128414125877,2020-04-18,2020-07-18
8050,juice wrld hoodie,55587,38532,9490.692307692309,109519.30769230769,9.55748133101186,7278,119149,4823.060186655622,18645.500343624535,13,0.8292641749385232,-1.842294915714411,-3.8072085159452644,2020-04-18,2020-07-18
8051,kayak sit on top,124853,23605,40813.92307692308,59292.53846153846,3.010333179983908,31289,53700,27916.868963828834,30553.804434732792,13,0.6731041859072423,-1.5118635230475943,-1.1680227428885999,2020-04-18,2020-07-18
8052,keychain kit,8559,109474,3551.769230769231,174363.15384615384,5.190559938585744,3695,167071,964.6802711992331,25397.308508469145,13,0.5850252096308879,-0.5927357532030788,-2.5549618308772954,2020-04-18,2020-07-18
8053,kids earrings for girls,8020,113272,1761.5384615384614,326654.76923076925,3.0977739203578576,513,344132,2020.309325135824,156392.24265243777,13,0.7803568003069251,-1.8838086131680314,-1.3644076305305362,2020-04-18,2020-07-18
8054,kids mask n95,231647,15689,48953.307692307695,46492.846153846156,7.746935239267569,49797,41093,23582.70550419175,15860.935884777595,13,0.7886728181573356,-1.9634040508538566,-1.9421203375148814,2020-04-18,2020-07-18
8055,kids mask reusable,3233,177909,417.3076923076923,541557.6153846154,4.188406809897169,100,527268,672.2585545030752,215763.6884555024,13,0.8709224583026005,-2.044014723170921,-1.685402293535651,2020-04-18,2020-07-18
8056,kindergarten classroom decorations,3983,161194,171.76923076923077,594106.9230769231,17.488716891405293,100,616886,217.92512240299183,168704.50874060913,13,0.9568744085440043,-2.68566400161869,-2.5661016786608024,2020-04-18,2020-07-18
8057,lewis hamilton,5168,141856,835.7692307692307,365072.3076923077,4.387260101315268,696,318279,987.4570162667127,134608.02052464816,13,0.8382799476065731,-1.5735415329087785,-1.6582690007794476,2020-04-18,2020-07-18
8058,lounge pants for women,21462,66414,1680.2307692307693,301212.1538461539,11.58482501292651,1410,252614,1707.5587424666712,129063.24700177439,13,0.921711361045999,-3.5353713651662884,-1.8192487737653602,2020-04-18,2020-07-18
8059,mattress protector for queen size bed,9750,102179,148.28571428571428,678578.0,75.15901822454492,100,702167,127.7519918771188,191646.98608813723,7,0.9847912087912088,-5.641071061568424,-3.007607955467235,2020-04-18,2020-07-18
8060,medical scissors,81116,30778,58362.846153846156,37632.38461538462,3.467360479470107,58281,37475,6562.096436431396,2398.009366761716,13,0.28050142815417234,-0.22270402935163483,-2.858364404406315,2020-04-18,2020-07-18
8061,ment,51101,40478,18023.923076923078,77615.76923076923,4.130756142300157,14248,83278,8007.5114055651775,14920.909915025548,13,0.6472882511707584,-0.9174803406978911,-2.488974830775637,2020-04-18,2020-07-18
8062,miracast dongle,15559,79360,909.1538461538462,312829.46153846156,33.55655289915089,913,293600,436.5718432961228,79039.02975494173,13,0.9415673342660938,-2.941903497208437,-2.953850297281318,2020-04-18,2020-07-18
8063,motorcycle face masks for women,3792,165023,453.0,586850.0,5.587347520152034,100,628093,597.6002008031791,255338.64441090776,6,0.8805379746835443,-2.5561709579876744,-1.6520296055193597,2020-04-18,2020-07-18
8064,mre meals military,492493,8555,62080.153846153844,51856.92307692308,5.075662129184792,31030,53954,84799.34936547387,21163.436277620964,13,0.8739471345863721,-5.061592411095626,-2.0460724104011505,2020-04-18,2020-07-18
8065,natural dog company skin soother,19741,69580,3156.076923076923,226383.61538461538,3.5932636277527883,1560,243065,4615.559779368378,67932.7132690116,13,0.8401257827325403,-2.2535730868728856,-2.308219528398307,2020-04-18,2020-07-18
8066,nike lunch box,39837,46766,4870.846153846154,198427.53846153847,5.851989602572851,4116,158645,5975.088170146583,86267.75017604145,13,0.8777305983420901,-3.2429871800354633,-1.758032847176979,2020-04-18,2020-07-18
8067,online labels sticker paper,5693,135131,1476.4615384615386,284979.1538461539,3.27053212998255,1289,261094,1289.2515021893269,93892.90659651041,13,0.740653163804402,-1.1089102711158347,-1.5959475457512684,2020-04-18,2020-07-18
8068,pastel face mask,6312,128220,514.2727272727273,614780.1818181818,5.936329019787312,100,645301,976.6519432130457,260406.92884399917,11,0.9185245996082498,-3.794729229591185,-1.868460965989362,2020-04-18,2020-07-18
8069,pc controllers for gaming windows 10,10262,99431,2625.4615384615386,223296.76923076922,3.5647288456305275,2544,198329,2142.2494647521257,68167.18489267623,13,0.7441569344707134,-1.2457459869735719,-1.8170879349908016,2020-04-18,2020-07-18
8070,pineapple face mask,15169,80472,4187.7692307692305,166298.6923076923,5.766480244062841,3953,161766,1904.3212331364575,33592.52418665154,13,0.7239258203725208,-1.0665410615828153,-2.5549343011799257,2020-04-18,2020-07-18
8071,plastic dog bowl,6714,124224,686.0,397831.76923076925,4.591235550102442,306,381846,1312.9363401678445,114904.97250783206,13,0.8978254393803992,-2.202535494194111,-2.3811656124117677,2020-04-18,2020-07-18
8072,records for decoration,32270,52764,12136.692307692309,92212.30769230769,7.889121020553994,11402,93970,2552.034331816332,9627.485128393391,13,0.6239016948344497,-0.7476367919852113,-4.097467528250622,2020-04-18,2020-07-18
8073,rubber duck,194718,17680,64770.61538461538,38309.307692307695,4.267886354732883,62292,36032,30447.714351924846,9921.296373497227,13,0.6673619522354617,-1.1668160459450054,-2.0792955794985413,2020-04-18,2020-07-18
8074,ryzen 7 4700u,7290,119052,1569.9,301854.6,4.505930308341306,1494,223776,1269.4603796714396,137424.15525032952,10,0.7846502057613169,-1.5354853341397035,-1.3302071944121456,2020-04-18,2020-07-18
8075,school shoes,3040,183018,355.3333333333333,550464.3333333334,5.78094415023772,100,536380,464.39934323812304,223452.8770194065,9,0.8831140350877192,-2.0077059815610125,-1.6444018901641677,2020-04-18,2020-07-18
8076,shoe storage boxes clear stackable,275357,13858,127751.46153846153,23961.69230769231,3.784836706610457,114105,24974,38999.182766256745,3456.311482505962,13,0.5360515202502151,-0.7290873363899775,-2.9232586122031843,2020-04-18,2020-07-18
8077,small vacuum cleaner cordless,10895,96294,6347.692307692308,129267.76923076923,3.9025325259308685,6599,125328,1165.219677758618,11976.21929181497,13,0.41737564867440957,-0.34242807683520504,-2.7532703290849754,2020-04-18,2020-07-18
8078,sports illustrated swimsuit magazine,4488,152116,625.5384615384615,336030.92307692306,12.320836811094102,604,330531,313.4901953237175,48473.26374484106,13,0.8606197723844783,-1.2090439077869721,-3.7941518451292,2020-04-18,2020-07-18
8079,sprinkler for yard,80716,30870,12042.461538461539,122636.46153846153,4.86790372771776,8225,111786,14107.415081056868,53192.33346328427,13,0.8508045302237285,-2.972674491041838,-1.725182099819006,2020-04-18,2020-07-18
8080,tapestry wall hanging black and white,28949,56123,6100.461538461538,163935.92307692306,3.996287162121788,4109,158782,5717.4415988182545,62113.243071910656,13,0.7892686608013562,-1.9210114048950175,-1.7357477688309448,2020-04-18,2020-07-18
8081,tassel keychain,60120,36795,29466.46153846154,56706.846153846156,4.3709003750359585,28060,57124,7013.094747392013,7063.302353787898,13,0.5098725625671733,-0.5411563025912802,-2.819056180310313,2020-04-18,2020-07-18
8082,teacher record book,3329,175497,482.46153846153845,390711.92307692306,4.428697337618181,218,401544,642.7484753494967,87683.97739368875,13,0.8550731335351341,-1.2263168206688608,-2.4544384216358965,2020-04-18,2020-07-18
8083,undercover colors,10530,98070,1626.6153846153845,263773.46153846156,7.159456692668176,1206,267396,1243.5838356983643,69201.02521833929,13,0.8455256044999635,-1.6896447592379071,-2.394523217187073,2020-04-18,2020-07-18
8084,window sox for cars,3071,182183,316.6363636363636,513561.0,7.394531136874548,100,450992,372.4865830408587,198537.57462354575,11,0.8968947041236198,-1.8189293183227853,-1.669094631725696,2020-04-18,2020-07-18
8085,wooden train track,3986,161132,366.53846153846155,404970.3076923077,6.019494497627566,138,422470,601.2899488300985,75172.60568671788,13,0.9080435369948667,-1.5132829462323294,-3.243712326648683,2020-04-18,2020-07-18
8086,8x11 picture frame,4307,155198,1472.1538461538462,257929.53846153847,4.015531441135414,1291,260999,705.9703542115923,42059.62208701552,13,0.6581950670643496,-0.6619385459963303,-2.442521671949433,2020-04-18,2020-07-18
8087,abs machine,24369,61852,6018.307692307692,158986.76923076922,4.220782812334552,6748,123904,4347.698785653076,62437.52267554322,13,0.753034277471062,-1.5704386152552743,-1.5557114547213915,2020-04-18,2020-07-18
8088,acer monitor 144hz,6224,129142,3373.4615384615386,177362.76923076922,3.584972497351186,3577,169674,795.1353779267838,21122.97817604424,13,0.45799139806209216,-0.37339339045987535,-2.2828584505880345,2020-04-18,2020-07-18
8089,adjustable elastic straps for masks,6108,130387,958.5555555555555,459387.0,3.7156864340156632,121,427252,1385.8662553716279,241011.35047337503,9,0.8430655606490577,-2.523257686732573,-1.3650809364530125,2020-04-18,2020-07-18
8090,air filtration mask,3848233,1580,1794677.6923076923,3022.923076923077,3.0755464275709024,1568597,3095,667704.2132360936,744.7136431249331,13,0.5336359071013391,-0.913242453748783,-1.9375542401349728,2020-04-18,2020-07-18
8091,air fort,169636,19382,29445.23076923077,66343.92307692308,4.906989543594076,22117,65308,28569.60830776254,19308.17930507491,13,0.8264210971183548,-2.4229657969726075,-2.43222948859708,2020-04-18,2020-07-18
8092,anc,66987,34513,40637.53846153846,46956.92307692308,3.2026552532604393,37330,48547,8227.379925340596,5137.584053838575,13,0.39335186735428573,-0.3605575602504296,-2.422135179983193,2020-04-18,2020-07-18
8093,baby alive doll accessories,8861,107489,4538.307692307692,154917.61538461538,3.35227181739306,4271,155825,1289.4814451692966,20829.206055994473,13,0.48783346210273193,-0.44124157248290874,-2.2770246382466324,2020-04-18,2020-07-18
8094,baby shower prizes,3047,182827,688.6153846153846,391992.6153846154,3.4953734892336237,495,347124,674.7160561378812,165357.63685042312,13,0.7740021711140844,-1.144063050778142,-1.2649286683615313,2020-04-18,2020-07-18
8095,baby sponge,3618,168757,2259.769230769231,210238.15384615384,3.4787091770987155,2234,209881,390.44102282891885,14913.91002747743,13,0.37540927839435295,-0.24580404869815087,-2.781373480846327,2020-04-18,2020-07-18
8096,bandana face mask with ear loops,477187,8817,63771.846153846156,76827.23076923077,4.68183200248955,30677,54307,88302.00520358732,63013.05905677257,13,0.8663587940286593,-7.713534169131311,-1.0793037473066642,2020-04-18,2020-07-18
8097,basic calculator,4104,158871,1202.0,282003.6153846154,4.145472473539312,992,285837,700.0408321424306,57590.514426623035,13,0.7071150097465887,-0.7750477770305176,-2.1380711148447986,2020-04-18,2020-07-18
8098,bathroom asseccories set,7350,118549,1889.5,237637.0,4.380211660430111,1008,190918,1246.6292552318832,66070.64342050863,2,0.7429251700680272,-1.0045466431602121,-1.8024343919592365,2020-04-18,2020-07-18
8099,beekman goat milk soap,10119,100178,3962.3846153846152,166781.6923076923,4.875421146216169,3520,170956,1262.7863727000395,27289.43974136215,13,0.6084213246976365,-0.6648534838756245,-2.4406397837014664,2020-04-18,2020-07-18
8100,boys backpacks,19892,69286,1065.9,468837.2,9.100742358252111,192,386594,2068.63344317504,258691.38242048616,10,0.946415644480193,-5.766694570331669,-1.544509122265833,2020-04-18,2020-07-18
8101,bulk lighters,5832,133489,3020.0,187700.46153846153,3.260016155760641,2771,190893,862.572412419193,25138.243831578562,13,0.4821673525377229,-0.4061118259816279,-2.1565333641310818,2020-04-18,2020-07-18
8102,chair for desk no wheels,21393,66533,4774.153846153846,164856.61538461538,6.2521653117366105,4448,152777,2658.094488104647,50973.23446106865,13,0.7768357011099966,-1.477817254364231,-1.9289263556486902,2020-04-18,2020-07-18
8103,chocolate cereal,3343,175140,1367.3076923076924,263696.76923076925,3.0949630484921253,1129,273702,638.3573169491864,38231.85859366036,13,0.5909938102579443,-0.5056341739794978,-2.316308243655562,2020-04-18,2020-07-18
8104,christmas shirt,3318,175758,507.55555555555554,431464.6666666667,4.453390999674423,386,365982,631.0796524827731,175520.8865277862,9,0.8470296698144799,-1.4548792468431975,-1.4568446623370177,2020-04-18,2020-07-18
8105,cody,3166,179638,399.61538461538464,413497.6153846154,4.400183656015749,181,410883,628.6975343864407,98599.53245286246,13,0.8737790951941299,-1.3018382267928577,-2.3718126198662937,2020-04-18,2020-07-18
8106,cookie scooper for baking,27319,57995,4897.538461538462,200911.15384615384,3.3677619981392457,1938,222827,6657.674013439737,78797.15083559616,13,0.8207277549859636,-2.4642840563178523,-1.8137223532908795,2020-04-18,2020-07-18
8107,cooling bandanas,4764,147710,517.7272727272727,583653.5454545454,3.6040128870383303,100,591010,1178.206865614786,247266.3412886451,11,0.89132508968781,-2.9513475421741617,-1.763052517308245,2020-04-18,2020-07-18
8108,coupon binder,5631,135872,1887.2307692307693,241438.38461538462,3.6447407664979496,1878,225742,1027.170235310434,59351.42812454538,13,0.6648498012376541,-0.776954667741585,-1.7786662924750514,2020-04-18,2020-07-18
8109,cute binders,43399,44510,10985.307692307691,108846.53846153847,4.4368526608240675,8620,109063,7305.559770756966,34347.93606272771,13,0.746876478897954,-1.4454400912500218,-1.8730830971632255,2020-04-18,2020-07-18
8110,dang,13453,85924,6770.076923076923,127314.84615384616,3.0174168937366836,6557,125743,2214.7828133377798,17758.99839445792,13,0.49676080256619914,-0.48171461004895205,-2.3306971054608048,2020-04-18,2020-07-18
8111,display rack,3573,169766,2126.3846153846152,216656.84615384616,3.178190641251743,2185,211887,455.1694809741273,20168.34668420689,13,0.40487416306056107,-0.2762086999390111,-2.3249722393241434,2020-04-18,2020-07-18
8112,dressers for bedroom wood,38293,47842,8928.076923076924,130599.38461538461,4.060037866035267,5887,132850,7232.672217808326,49224.22357190015,13,0.7668483293793403,-1.7298061246474774,-1.6812329095349512,2020-04-18,2020-07-18
8113,face covering for women,91870,28541,6265.363636363636,413946.54545454547,7.089238556630752,165,414994,12075.293514219251,278030.95567377517,11,0.9318018543990025,-13.503575398708715,-1.3861965280828557,2020-04-18,2020-07-18
8114,face mask for kids girls,5559,136765,728.5,498365.0,6.174502637384338,100,320857,782.3302189156261,277860.7153182019,8,0.8689512502248606,-2.6439513033305304,-1.3013714428320717,2020-04-18,2020-07-18
8115,face mask scarf for women,10246,99512,1137.0,331367.0,7.819861934125088,610,313915,1164.854325656217,132809.36391836233,6,0.889029865313293,-2.329920009647078,-1.7457729873815286,2020-04-18,2020-07-18
8116,fish oil 1200 mg 360 mg omega-3,485700,8670,159050.46153846153,23659.76923076923,3.3743522457917483,151381,20876,96803.62767962726,8751.033197608213,13,0.6725335360542279,-1.7289237867092537,-1.7129142230732433,2020-04-18,2020-07-18
8117,fnaf costume,8401,110549,2185.5384615384614,227847.3076923077,4.960118024393737,1759,231781,1253.0874281406316,54694.05538902227,13,0.7398478203144315,-1.061052634508749,-2.1446262643718828,2020-04-18,2020-07-18
8118,fudge bars,8461,110138,2577.4615384615386,230494.15384615384,3.5699480808710047,2245,209428,1648.0739574517793,94263.60351946217,13,0.6953715236424135,-1.0927759160884876,-1.2768040829385912,2020-04-18,2020-07-18
8119,gaiters face mask for kids,36403,49252,5191.5,186845.0,5.523679965211845,1196,105456,5650.490288461701,115101.42762798384,2,0.8573881273521413,-2.79365304962235,-1.1954065456486827,2020-04-18,2020-07-18
